ISO,Region,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source,Continent,Population,Estimate of firearms in civilian possession,Registered firearms,Unregistered firearms,Total law enforcement firearms,Total military firearms,Country,Subregion
DOM,Americas,Victims of intentional homicide,Total,Total,Female,30-44,2018,"Rate per 100,000 population",4.60960904640295,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide,Total,Total,Male,45-59,2018,"Rate per 100,000 population",19.4235451957598,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide,Total,Total,Female,45-59,2018,"Rate per 100,000 population",1.46855367655472,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide,Total,Total,Male,60 and older,2018,"Rate per 100,000 population",13.6020541194344,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide,Total,Total,Female,60 and older,2018,"Rate per 100,000 population",2.23915174042375,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2018,"Rate per 100,000 population",0.779072372438145,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2018,"Rate per 100,000 population",0.92746711004541,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2018,"Rate per 100,000 population",0.816171056839961,CTS,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DOM,Americas,Death due to intentional homicide in prison,Total,Total,Total,Total,2018,"Rate per 100,000 population",0,NGO,Americas,10767000.0,795000,333426.0,461574.0,,106495.0,Dominican Republic,Latin America and the Caribbean
DZA,Africa,Victims of intentional homicide,Total,Total,Total,Total,2018,Counts,568,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,Total,Total,Male,Total,2018,Counts,482,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,Total,Total,Female,Total,2018,Counts,86,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,Counts,90,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,Counts,26,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,Counts,10,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,Counts,16,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,Counts,64,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,Counts,32,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,Counts,32,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,Counts,42,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,Counts,48,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,Counts,278,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,Counts,247,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,Counts,31,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2018,Counts,133,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,Counts,128,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,Counts,5,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2018,Counts,67,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2018,Counts,65,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2018,Counts,2,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2018,Counts,15,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Male,Total,2018,Counts,14,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Female,Total,2018,Counts,1,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2018,Counts,55,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Other criminal activities,Male,Total,2018,Counts,45,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Other criminal activities,Female,Total,2018,Counts,10,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2018,Counts,322,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Interpersonal homicide,Male,Total,2018,Counts,260,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Interpersonal homicide,Female,Total,2018,Counts,62,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2018,Counts,25,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Male,Total,2018,Counts,23,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Female,Total,2018,Counts,2,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2018,Counts,151,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Unknown types of homicide,Male,Total,2018,Counts,140,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by situational context,Unknown types of homicide,Female,Total,2018,Counts,11,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,Counts,38,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,Counts,279,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,Counts,147,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,Counts,104,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",1.33631227453406,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,Total,Total,Male,Total,2018,"Rate per 100,000 population",2.21866289978827,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,Total,Total,Female,Total,2018,"Rate per 100,000 population",0.413854730300617,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,"Rate per 100,000 population",0.211739620964905,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,"Rate per 100,000 population",0.0611692238343057,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,"Rate per 100,000 population",0.0460303506180138,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,"Rate per 100,000 population",0.0769962288931381,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,"Rate per 100,000 population",0.150570397130599,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,"Rate per 100,000 population",0.147297121977644,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,"Rate per 100,000 population",0.153992457786276,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",0.193327472595658,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,"Rate per 100,000 population",0.230988686679414,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,"Rate per 100,000 population",0.654040162536038,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,"Rate per 100,000 population",1.13694966026494,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
DZA,Africa,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,"Rate per 100,000 population",0.149180193480455,CTS,Africa,41064000.0,877000,200000.0,677000.0,363000,637720.0,Algeria,Northern Africa
